,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0,0.5596131086349487,0.7036693692207336,-1.0927391052246094,0.9995597004890442,0.593556821346283,0.6377356648445129,-1.0597844123840332,0.9989116191864014,0.6154903173446655,0.6353364586830139,-1.0598840713500977,0.9991458654403687,0.6332736611366272,0.6336857676506042,-1.0599582195281982,0.9986667633056641,0.5251747369766235,0.6420120000839233,-1.0564035177230835,0.9990639090538025,0.5084241628646851,0.6427478194236755,-1.0561249256134033,0.9992916584014893,0.49520373344421387,0.6431463956832886,-1.0564335584640503,0.9990779161453247,0.6721731424331665,0.6479485034942627,-0.736056923866272,0.9992105960845947,0.47783342003822327,0.6632785201072693,-0.7071549892425537,0.9994317889213562,0.6015004515647888,0.7637931108474731,-0.9587875604629517,0.999292254447937,0.5308841466903687,0.7651854753494263,-0.9518605470657349,0.9994988441467285,0.7904072403907776,0.9587675333023071,-0.46555405855178833,0.983171820640564,0.38742417097091675,0.9311596155166626,-0.4552815556526184,0.9919811487197876,0.86139315366745,1.284461259841919,-0.3748980164527893,0.07597231864929199,0.3116168677806854,1.2681056261062622,-0.47712546586990356,0.08864405006170273,0.8169565200805664,1.5274440050125122,-0.5646647810935974,0.013309934176504612,0.3261566758155823,1.4574227333068848,-1.0064787864685059,0.032886285334825516,0.8274959325790405,1.6227619647979736,-0.6359182000160217,0.01944717951118946,0.31569889187812805,1.5418517589569092,-1.1306968927383423,0.047603413462638855,0.7888261079788208,1.6057817935943604,-0.6795268058776855,0.03297178074717522,0.3439146876335144,1.515211820602417,-1.1751396656036377,0.07773486524820328,0.7777671813964844,1.5623879432678223,-0.5942511558532715,0.035197190940380096,0.35721689462661743,1.481762170791626,-1.0458581447601318,0.07209658622741699,0.6996498107910156,1.5662106275558472,-0.04759751632809639,0.00031429080991074443,0.4396997094154358,1.5552421808242798,0.05207657068967819,0.0003201068611815572,0.6831424236297607,2.096651315689087,-0.08440711349248886,0.0007704165182076395,0.44580087065696716,2.0749244689941406,-0.07446352392435074,0.00018998658924829215,0.672433614730835,2.569711446762085,0.42471370100975037,2.31664798775455e-05,0.4401382803916931,2.5607500076293945,0.26922789216041565,7.98400924395537e-06,0.6774611473083496,2.651264190673828,0.4461733400821686,1.8695911421673372e-05,0.43930691480636597,2.6510515213012695,0.28494375944137573,1.2073785001120996e-05,0.619042158126831,2.744629383087158,-0.06701986491680145,4.591051765601151e-05,0.4701891541481018,2.720766305923462,-0.27617454528808594,5.231713657849468e-05
1,0.5608500838279724,0.7009690999984741,-0.7744535803794861,0.9995918273925781,0.5942866802215576,0.6321651935577393,-0.7444934248924255,0.9989972710609436,0.6162127256393433,0.6289360523223877,-0.7444064021110535,0.9992104768753052,0.6337743997573853,0.6266387104988098,-0.7446116209030151,0.9987785816192627,0.5260946154594421,0.6395090222358704,-0.7320902347564697,0.999133288860321,0.5091860890388489,0.641315221786499,-0.7313078045845032,0.9993372559547424,0.4955897331237793,0.6425696015357971,-0.7313767671585083,0.9991429448127747,0.6726733446121216,0.6457208395004272,-0.4807664752006531,0.9992743730545044,0.47798457741737366,0.6632165908813477,-0.3999088704586029,0.9994666576385498,0.6042419075965881,0.7603670358657837,-0.669524610042572,0.9993485808372498,0.5321614146232605,0.7650550007820129,-0.6472193002700806,0.9995300769805908,0.7955689430236816,0.9562370777130127,-0.3302219808101654,0.9843021035194397,0.38841697573661804,0.9282950162887573,-0.26549118757247925,0.992388129234314,0.8629817962646484,1.2872904539108276,-0.37063518166542053,0.07252896577119827,0.31431514024734497,1.2591999769210815,-0.42408615350723267,0.08704114705324173,0.8134932518005371,1.5269631147384644,-0.5623375773429871,0.013907188549637794,0.32621315121650696,1.4574016332626343,-1.0376932621002197,0.03298789635300636,0.82598876953125,1.6191763877868652,-0.6380470991134644,0.020556559786200523,0.3103773593902588,1.5425472259521484,-1.1720960140228271,0.04836782440543175,0.7836143970489502,1.599760890007019,-0.6747989058494568,0.034786406904459,0.3435973823070526,1.5154211521148682,-1.2116633653640747,0.0787009745836258,0.772132396697998,1.5610769987106323,-0.5896240472793579,0.03795342519879341,0.3575499653816223,1.4821323156356812,-1.0803868770599365,0.07413719594478607,0.7032922506332397,1.5667487382888794,-0.05374683067202568,0.0003202232765033841,0.4398575723171234,1.5550590753555298,0.05888661742210388,0.0003260985831730068,0.681659460067749,2.096712827682495,-0.04076294228434563,0.0007040539640001953,0.4343518614768982,2.0748789310455322,0.19909623265266418,0.00017506506992504,0.6651579141616821,2.5648159980773926,0.4603641927242279,2.1643396394210868e-05,0.4231598377227783,2.5419669151306152,0.6117483973503113,7.2699995143921115e-06,0.6711368560791016,2.6445868015289307,0.48049092292785645,1.7529464457766153e-05,0.419830858707428,2.62292742729187,0.6386796236038208,1.1069385436712764e-05,0.6055423021316528,2.7274746894836426,-0.019602522253990173,4.2157418647548184e-05,0.4574049115180969,2.7085325717926025,0.12362544238567352,4.7907233238220215e-05
2,0.5628198385238647,0.6969400644302368,-0.7145756483078003,0.9996193647384644,0.5951762795448303,0.6288042664527893,-0.6806848049163818,0.9990749955177307,0.6169195771217346,0.6253681778907776,-0.6807442903518677,0.999268651008606,0.6341347098350525,0.6230629086494446,-0.6809813380241394,0.9988795518875122,0.5278163552284241,0.6376822590827942,-0.6713458299636841,0.9991968870162964,0.5109511613845825,0.6402445435523987,-0.6705420613288879,0.9993794560432434,0.49674931168556213,0.6421641707420349,-0.6706761121749878,0.9992033243179321,0.6726664304733276,0.6451773047447205,-0.41140103340148926,0.9993320107460022,0.47820228338241577,0.663256824016571,-0.3462595045566559,0.9994991421699524,0.6065969467163086,0.7567167282104492,-0.6085315942764282,0.9993967413902283,0.5338003039360046,0.7630859017372131,-0.5913289189338684,0.999556303024292,0.7957018613815308,0.955631673336029,-0.27965855598449707,0.9850531220436096,0.3884992301464081,0.9273074865341187,-0.21180088818073273,0.9924367070198059,0.8631771206855774,1.28812575340271,-0.3145334720611572,0.06867152452468872,0.3126586675643921,1.2487640380859375,-0.37122711539268494,0.08438822627067566,0.811213493347168,1.5241739749908447,-0.4665560722351074,0.013734105974435806,0.3262059986591339,1.4334880113601685,-1.0030399560928345,0.03208419680595398,0.8227383494377136,1.6145853996276855,-0.5406544804573059,0.02048882283270359,0.3102482557296753,1.515847086906433,-1.1276013851165771,0.04753018915653229,0.779823899269104,1.5905544757843018,-0.5600893497467041,0.034722719341516495,0.34361881017684937,1.4835455417633057,-1.1578328609466553,0.07733030617237091,0.769187331199646,1.5545859336853027,-0.48792701959609985,0.03826746717095375,0.35760417580604553,1.4531282186508179,-1.0425794124603271,0.07350174337625504,0.7032564878463745,1.5668823719024658,-0.0634835809469223,0.00030794416670687497,0.4395582675933838,1.5548653602600098,0.06865435093641281,0.00031234652851708233,0.6796719431877136,2.0965230464935303,-0.06773502379655838,0.0006473753601312637,0.431306928396225,2.0748815536499023,0.1759759485721588,0.00016290703206323087,0.6604692339897156,2.56360125541687,0.39049917459487915,2.0432598830666393e-05,0.41978389024734497,2.5377397537231445,0.5239123106002808,6.685800144623499e-06,0.6676802635192871,2.642259359359741,0.40661200881004333,1.6532889276277274e-05,0.4153441786766052,2.616328716278076,0.5455399751663208,1.0287609256920405e-05,0.5998238921165466,2.722367286682129,-0.08658627420663834,3.901533636962995e-05,0.45305126905441284,2.7028121948242188,0.03838000446557999,4.4402597268344834e-05
3,0.5640490651130676,0.6949396729469299,-0.7220783829689026,0.9996446967124939,0.5960575342178345,0.6265567541122437,-0.6879991292953491,0.9991459250450134,0.6177467107772827,0.6230169534683228,-0.6880468726158142,0.9993217587471008,0.634709894657135,0.620723307132721,-0.688251256942749,0.9989714622497559,0.5288406610488892,0.6364972591400146,-0.6785732507705688,0.9992544054985046,0.5118617415428162,0.639604389667511,-0.677761435508728,0.9994170665740967,0.4973002076148987,0.6419575214385986,-0.6778818368911743,0.9992571473121643,0.6727555990219116,0.6447629332542419,-0.4162667393684387,0.9993845820426941,0.47820907831192017,0.6633857488632202,-0.3517853021621704,0.9995272159576416,0.6081368327140808,0.7554377913475037,-0.6150649785995483,0.9994402527809143,0.5346518754959106,0.7625381350517273,-0.598048985004425,0.9995792508125305,0.7958829402923584,0.9554196000099182,-0.28307169675827026,0.985735297203064,0.38851743936538696,0.9268161058425903,-0.2117864191532135,0.9923976063728333,0.8634728193283081,1.2908427715301514,-0.31263479590415955,0.06534329801797867,0.3107711970806122,1.2428112030029297,-0.3717917799949646,0.08149606734514236,0.8095355033874512,1.5237853527069092,-0.4657480716705322,0.013733227737247944,0.32611480355262756,1.4210922718048096,-1.003317952156067,0.03132834658026695,0.8204357028007507,1.6136630773544312,-0.5411378145217896,0.020663894712924957,0.3099449574947357,1.502576470375061,-1.1280567646026611,0.0469491146504879,0.7770100235939026,1.587880253791809,-0.559805691242218,0.035073913633823395,0.343615859746933,1.4685893058776855,-1.1598825454711914,0.07637815922498703,0.766797661781311,1.5527122020721436,-0.4869799017906189,0.03906317800283432,0.3576100170612335,1.4390695095062256,-1.0429365634918213,0.07328448444604874,0.7032630443572998,1.5676156282424927,-0.06766807287931442,0.00029613557853735983,0.438994824886322,1.5548721551895142,0.07288691401481628,0.0002990618231706321,0.6779674291610718,2.0966880321502686,-0.06949318200349808,0.0005948814214207232,0.42783409357070923,2.0750269889831543,0.17626449465751648,0.00015134297427721322,0.6571100950241089,2.5634703636169434,0.39396047592163086,1.9135724869556725e-05,0.415569007396698,2.536397695541382,0.5244938135147095,6.12950361755793e-06,0.6645270586013794,2.641807794570923,0.4112094044685364,1.5484964023926295e-05,0.41064023971557617,2.6147398948669434,0.5463157892227173,9.506135938863736e-06,0.5963769555091858,2.721893548965454,-0.08478005230426788,3.602173819672316e-05,0.448899507522583,2.7010703086853027,0.039251603186130524,4.101953163626604e-05
4,0.5644550919532776,0.6949374675750732,-0.6790206432342529,0.9996753931045532,0.5961520671844482,0.6262903809547424,-0.6477452516555786,0.9992215633392334,0.6178138256072998,0.6228567957878113,-0.6476932764053345,0.9993802905082703,0.6347215175628662,0.6205613017082214,-0.6477799415588379,0.999064564704895,0.5297243595123291,0.6359298825263977,-0.6361392140388489,0.9993197917938232,0.5131739377975464,0.6391388773918152,-0.6352934241294861,0.9994657635688782,0.498276948928833,0.6416938900947571,-0.6353799104690552,0.9993215799331665,0.6726993322372437,0.6445756554603577,-0.39799627661705017,0.999438464641571,0.47960323095321655,0.6632506847381592,-0.3188474774360657,0.9995665550231934,0.6082881689071655,0.7554587125778198,-0.5811874866485596,0.9994885325431824,0.5350786447525024,0.7625815868377686,-0.5597103834152222,0.9996128082275391,0.7986354231834412,0.9553910493850708,-0.26980170607566833,0.9867224097251892,0.38740068674087524,0.9270504713058472,-0.21229150891304016,0.992932915687561,0.8672116994857788,1.2925540208816528,-0.3224020302295685,0.06251296401023865,0.3052283227443695,1.2437666654586792,-0.35883283615112305,0.08380281925201416,0.8112064599990845,1.5244579315185547,-0.4843485355377197,0.014052517712116241,0.3130455017089844,1.4637335538864136,-0.9592067003250122,0.03134145215153694,0.8238798379898071,1.6139099597930908,-0.5552016496658325,0.021311858668923378,0.28853222727775574,1.5589848756790161,-1.080095887184143,0.047371964901685715,0.7783941626548767,1.5882461071014404,-0.5889909267425537,0.03621072322130203,0.3302362859249115,1.5333855152130127,-1.1160874366760254,0.07716135680675507,0.7673718929290771,1.5546847581863403,-0.5105316042900085,0.04076975956559181,0.34792548418045044,1.4991921186447144,-0.9997312426567078,0.07485438883304596,0.7034972906112671,1.5714784860610962,-0.06753047555685043,0.00028964338707737625,0.43787723779678345,1.5581631660461426,0.072862908244133,0.00029293913394212723,0.6777748465538025,2.0990772247314453,-0.08490239083766937,0.0005456332582980394,0.4271431565284729,2.0803444385528564,0.2364458292722702,0.00014011042367201298,0.6576544642448425,2.5641028881073,0.3549196124076843,1.790679743862711e-05,0.4165430963039398,2.5374906063079834,0.6277825236320496,5.595068614638876e-06,0.6649143099784851,2.642820119857788,0.3687930107116699,1.4476139767793939e-05,0.41218438744544983,2.6171464920043945,0.6536812782287598,8.766598512011115e-06,0.5973069667816162,2.722770929336548,-0.12955495715141296,3.326344085508026e-05,0.4500056803226471,2.7011947631835938,0.1538260579109192,3.779916005441919e-05
5,0.5646058917045593,0.6947409510612488,-0.6500469446182251,0.9997042417526245,0.5961834192276001,0.6263310313224792,-0.617209255695343,0.9992910027503967,0.6177858114242554,0.6230170726776123,-0.6170293688774109,0.9994351267814636,0.6345230937004089,0.6206772923469543,-0.6170622110366821,0.9991497993469238,0.5315940976142883,0.6342974901199341,-0.6077955365180969,0.9993798732757568,0.5157455205917358,0.6367536187171936,-0.6069835424423218,0.9995118975639343,0.5009375214576721,0.6389486193656921,-0.6071072816848755,0.9993813037872314,0.6704511642456055,0.6446861624717712,-0.3769185543060303,0.9994881749153137,0.48131102323532104,0.6608893871307373,-0.31333133578300476,0.9996041059494019,0.6081075668334961,0.7553402185440063,-0.5570424199104309,0.9995326995849609,0.5351530313491821,0.7612438201904297,-0.5396117568016052,0.9996448755264282,0.798528254032135,0.9553276896476746,-0.2518291175365448,0.987748384475708,0.3830426335334778,0.9270499348640442,-0.23188309371471405,0.9934853911399841,0.8629679679870605,1.297513484954834,-0.3197091817855835,0.05853015184402466,0.3025679886341095,1.2445499897003174,-0.35936039686203003,0.08199804276227951,0.8094853162765503,1.527834177017212,-0.4848908483982086,0.014334344305098057,0.2952980697154999,1.4926170110702515,-0.8988329172134399,0.03151105344295502,0.8238518834114075,1.6146703958511353,-0.5709914565086365,0.02262101322412491,0.26237815618515015,1.588822603225708,-1.0140860080718994,0.049009304493665695,0.7781245708465576,1.5899441242218018,-0.5940729379653931,0.03876281902194023,0.3055405020713806,1.5723059177398682,-1.0586193799972534,0.08053883910179138,0.765760064125061,1.5579066276550293,-0.5111500024795532,0.04378298297524452,0.32850101590156555,1.5367034673690796,-0.9416975975036621,0.07880350202322006,0.6996240615844727,1.5714563131332397,-0.058161187916994095,0.0002736231836024672,0.4317297339439392,1.5580037832260132,0.06402967870235443,0.0002768985868897289,0.6684219241142273,2.0974459648132324,-0.08461017906665802,0.0004961518570780754,0.4154396653175354,2.0788817405700684,0.1680222451686859,0.0001276461116503924,0.6485191583633423,2.561293125152588,0.3615761399269104,1.6398700608988293e-05,0.40572795271873474,2.531130790710449,0.4480741024017334,5.055058863945305e-06,0.6567608118057251,2.640950918197632,0.377614289522171,1.3330119145393837e-05,0.40039339661598206,2.611145257949829,0.4610320031642914,7.937079317343887e-06,0.5865592956542969,2.7146589756011963,-0.12004055827856064,3.0401301046367735e-05,0.43891826272010803,2.6910765171051025,0.05569389462471008,3.4274777135578915e-05
6,0.5639182329177856,0.6860634684562683,-0.7220989465713501,0.9997300505638123,0.5948815941810608,0.6202778220176697,-0.6829730868339539,0.9993539452552795,0.6161423325538635,0.6176318526268005,-0.682865560054779,0.9994851350784302,0.6328399777412415,0.6158031225204468,-0.6829190254211426,0.9992275238037109,0.5315741300582886,0.6260702013969421,-0.6761085391044617,0.9994330406188965,0.5156968832015991,0.6275073289871216,-0.6752660870552063,0.9995524883270264,0.5008659362792969,0.6291875839233398,-0.6753464937210083,0.9994332790374756,0.6640709042549133,0.6407530307769775,-0.4127989709377289,0.9995346069335938,0.4805257320404053,0.6536971926689148,-0.3605962097644806,0.9996360540390015,0.6069872975349426,0.7463915944099426,-0.6179245710372925,0.9995725750923157,0.534814715385437,0.7498635649681091,-0.6039987802505493,0.9996716976165771,0.7981137037277222,0.9526277184486389,-0.2719767391681671,0.9887367486953735,0.3755839467048645,0.9269237518310547,-0.24759534001350403,0.9937924742698669,0.8645049333572388,1.2962833642959595,-0.3241792321205139,0.055738262832164764,0.3014993667602539,1.2521634101867676,-0.36837494373321533,0.07843300700187683,0.8095560073852539,1.5278681516647339,-0.5345255732536316,0.014522728510200977,0.29834550619125366,1.4972221851348877,-0.9213569760322571,0.03033129684627056,0.8245559930801392,1.6149600744247437,-0.6283930540084839,0.02353435568511486,0.2693083882331848,1.5912249088287354,-1.0253196954727173,0.04836643859744072,0.7777372598648071,1.590557336807251,-0.6533170342445374,0.04083755612373352,0.3106216788291931,1.5720795392990112,-1.0706831216812134,0.08026301115751266,0.7650864720344543,1.5586985349655151,-0.5634315013885498,0.04612806439399719,0.33171117305755615,1.536170482635498,-0.9555208086967468,0.0788126289844513,0.6995402574539185,1.569990634918213,-0.056810759007930756,0.00025723184808157384,0.42965880036354065,1.5573501586914062,0.06302414834499359,0.00025851084501482546,0.6688581109046936,2.095571994781494,-0.1141926646232605,0.0004516415356192738,0.4157351553440094,2.0769248008728027,0.1155606061220169,0.00011647602514130995,0.6495932340621948,2.557628631591797,0.3306500315666199,1.4984611880208831e-05,0.4070766866207123,2.5261850357055664,0.3348618149757385,4.5681395022256766e-06,0.6575837135314941,2.638855218887329,0.3454774022102356,1.2259342838660814e-05,0.40223464369773865,2.6075894832611084,0.34235620498657227,7.19047511665849e-06,0.5878241062164307,2.7088074684143066,-0.15393184125423431,2.776008659566287e-05,0.4402240216732025,2.6860010623931885,-0.1434733122587204,3.108799137407914e-05
7,0.5536783933639526,0.6820219159126282,-0.7273005247116089,0.9997538328170776,0.5824960470199585,0.6164262294769287,-0.6861224174499512,0.9994118213653564,0.6035906672477722,0.6141448616981506,-0.6861662864685059,0.9995309114456177,0.6220702528953552,0.6125014424324036,-0.686262309551239,0.999298095703125,0.5244063138961792,0.6202733516693115,-0.680840790271759,0.9994829893112183,0.5075243711471558,0.6207440495491028,-0.6799769401550293,0.9995911121368408,0.4929742217063904,0.6213971376419067,-0.6801030039787292,0.9994831681251526,0.6500582695007324,0.6362354755401611,-0.40468865633010864,0.9995766878128052,0.4695201814174652,0.6443822979927063,-0.35680317878723145,0.9996675848960876,0.5955213308334351,0.7418800592422485,-0.6190062761306763,0.9996095299720764,0.5271791219711304,0.7444054484367371,-0.6069316267967224,0.9996986389160156,0.7829965353012085,0.9465112090110779,-0.2505229115486145,0.9895849823951721,0.36506932973861694,0.9269174337387085,-0.23541410267353058,0.99419766664505,0.8596256375312805,1.2878769636154175,-0.30521196126937866,0.05291914939880371,0.28396040201187134,1.2612859010696411,-0.33909472823143005,0.0811997652053833,0.8096185922622681,1.5243498086929321,-0.5349587202072144,0.014017117209732533,0.28889599442481995,1.5065231323242188,-0.8980206251144409,0.02966267615556717,0.8251866102218628,1.6123908758163452,-0.6270359754562378,0.02292434498667717,0.26290565729141235,1.6019271612167358,-1.0180970430374146,0.047840315848588943,0.777985692024231,1.5904182195663452,-0.654612123966217,0.0399150513112545,0.30567699670791626,1.579200267791748,-1.0657638311386108,0.07975226640701294,0.7652724981307983,1.558137059211731,-0.5648940205574036,0.04516846686601639,0.32518836855888367,1.5425492525100708,-0.9394550323486328,0.07836538553237915,0.692831814289093,1.5681551694869995,-0.05671722814440727,0.0002466381120029837,0.4218958914279938,1.5573198795318604,0.06299426406621933,0.00024643936194479465,0.6691614389419556,2.092355966567993,-0.1722976267337799,0.00041521404637023807,0.41666731238365173,2.0770812034606934,0.10443917661905289,0.0001085648182197474,0.6514325737953186,2.554989814758301,0.2382465898990631,1.3979118193674367e-05,0.4097956717014313,2.5274240970611572,0.3310791850090027,4.1775851968850475e-06,0.6605668663978577,2.636263370513916,0.2482326477766037,1.1555735000001732e-05,0.40449658036231995,2.609049081802368,0.338137686252594,6.646075689786812e-06,0.5890898704528809,2.7064130306243896,-0.2685762047767639,2.5798219212447293e-05,0.4479007124900818,2.687635660171509,-0.16719499230384827,2.8693404601654038e-05
8,0.5401735305786133,0.6726641058921814,-0.7056588530540466,0.9997742772102356,0.5666276216506958,0.6075458526611328,-0.6605712175369263,0.9994612336158752,0.5872825384140015,0.6051509380340576,-0.6606049537658691,0.9995706081390381,0.6060490012168884,0.6034898161888123,-0.6606870889663696,0.999359130859375,0.5138716101646423,0.6108030080795288,-0.6587730646133423,0.9995260238647461,0.49699559807777405,0.6107637286186218,-0.6579974889755249,0.9996250867843628,0.4824197292327881,0.6108256578445435,-0.6582064628601074,0.999526858329773,0.6333175301551819,0.6268547773361206,-0.37726739048957825,0.9996122717857361,0.45771247148513794,0.6356943845748901,-0.34791868925094604,0.9996954798698425,0.578620433807373,0.730850338935852,-0.5976892709732056,0.999639630317688,0.51572585105896,0.7321484088897705,-0.5907105207443237,0.9997217059135437,0.7639243006706238,0.9397777915000916,-0.2154068648815155,0.9903154373168945,0.3549497723579407,0.9269922375679016,-0.24281886219978333,0.9945980906486511,0.8519319295883179,1.2774900197982788,-0.2615503668785095,0.05065516009926796,0.2746089994907379,1.2654502391815186,-0.3053221106529236,0.08382632583379745,0.8096423149108887,1.5161632299423218,-0.5111861824989319,0.013453282415866852,0.28491052985191345,1.513787865638733,-0.7814198732376099,0.02906397357583046,0.8272557258605957,1.6047865152359009,-0.5998850464820862,0.022219570353627205,0.2611597180366516,1.6105592250823975,-0.8977677226066589,0.04729792848229408,0.7794245481491089,1.5873703956604004,-0.6339894533157349,0.0388495959341526,0.3042546510696411,1.5911266803741455,-0.9485630989074707,0.07923496514558792,0.765648365020752,1.5542254447937012,-0.5442185997962952,0.04383761063218117,0.3224179148674011,1.5530201196670532,-0.8229178190231323,0.0777130126953125,0.6858365535736084,1.5663634538650513,-0.04454678297042847,0.000233892205869779,0.41616955399513245,1.557294487953186,0.05067693442106247,0.0002333516167709604,0.6678026914596558,2.0898168087005615,-0.1811293661594391,0.0003841905272565782,0.4162938594818115,2.07680606842041,-0.03468257561326027,0.00010174391354667023,0.653915286064148,2.5544543266296387,0.1939288079738617,1.3261997992231045e-05,0.4123677611351013,2.527886152267456,0.13535621762275696,3.8548528209503274e-06,0.6638979315757751,2.635922908782959,0.200935959815979,1.1160411304445006e-05,0.40719732642173767,2.609647274017334,0.1343948394060135,6.173317160573788e-06,0.5952606201171875,2.7061731815338135,-0.3066830039024353,2.4735190891078673e-05,0.4547925889492035,2.6887176036834717,-0.3800347149372101,2.679329008969944e-05
9,0.5025488138198853,0.6717389225959778,-0.75267493724823,0.9997809529304504,0.5232707262039185,0.6079581379890442,-0.6953679919242859,0.999477744102478,0.5407541990280151,0.6059274673461914,-0.6960302591323853,0.9995879530906677,0.5587453246116638,0.6044206619262695,-0.6963856220245361,0.999386191368103,0.4781548082828522,0.6100589036941528,-0.7005441784858704,0.9995397329330444,0.4607852101325989,0.6096020340919495,-0.7000940442085266,0.9996399879455566,0.4450324475765228,0.6093305945396423,-0.7006207704544067,0.9995452165603638,0.5895066857337952,0.6264014840126038,-0.4157046675682068,0.9996267557144165,0.42554301023483276,0.6333544850349426,-0.36782678961753845,0.9997063279151917,0.5300027132034302,0.7284456491470337,-0.6116753220558167,0.9996479153633118,0.4794999659061432,0.7293624877929688,-0.6172539591789246,0.9997279047966003,0.717165470123291,0.9194368720054626,-0.22557580471038818,0.9906783699989319,0.3350521922111511,0.9269823431968689,-0.2487517148256302,0.9947966933250427,0.8220911026000977,1.2298357486724854,-0.2415584772825241,0.04888923838734627,0.2717064321041107,1.2656484842300415,-0.269967645406723,0.08523537963628769,0.8006577491760254,1.48659086227417,-0.48927968740463257,0.012647121213376522,0.27591392397880554,1.5101488828659058,-0.7331158518791199,0.028001707047224045,0.8215495944023132,1.5776618719100952,-0.5726341009140015,0.02094416506588459,0.25251227617263794,1.6040359735488892,-0.8541641235351562,0.045626118779182434,0.776145875453949,1.5757044553756714,-0.621444821357727,0.03674839437007904,0.2918086051940918,1.5902564525604248,-0.9189079403877258,0.07690516859292984,0.7609695196151733,1.5402766466140747,-0.5269450545310974,0.041319604963064194,0.30879437923431396,1.552111029624939,-0.779869556427002,0.07511644810438156,0.66424959897995,1.5423686504364014,-0.04441303759813309,0.0002224451454821974,0.4094544053077698,1.5476915836334229,0.05031999200582504,0.0002210155362263322,0.6624425649642944,2.058320999145508,-0.2746503949165344,0.0003787812893278897,0.4167647361755371,2.0564322471618652,-0.16593867540359497,0.00010158244549529627,0.6574417352676392,2.5356409549713135,0.029500436037778854,1.4208727407094557e-05,0.423805296421051,2.5262272357940674,-0.05218488723039627,3.930063030566089e-06,0.6689061522483826,2.618823289871216,0.030494192615151405,1.2530209460237529e-05,0.42096036672592163,2.610046625137329,-0.0606686994433403,6.457819381466834e-06,0.6042367219924927,2.6860694885253906,-0.5004451870918274,2.687727101147175e-05,0.4684024751186371,2.6757595539093018,-0.600231409072876,2.778688576654531e-05
